"motif_id"	"candidate_index"	"disease_local_id"	"disease_name"	"disease_mesh_id"	"drug_local_id"	"drug_name"	"drugbank_id"	"gene_local_id"	"gene_symbol"	"gene_entrez_id"	"evidence_source"	"supporting_trials"
"3442"	"42896"	"191"	"Bipolar Disorder"	"D001714"	"535"	"gabapentin"	"DB00996"	"3667"	"CACNB2"	"783"	"manual_353"	"NCT03334721;NCT05064319;NCT03220776"
"3443"	"28893"	"162"	"Depressive Disorder"	"D003866"	"484"	"Buprenorphine"	"DB00921"	"2152"	"OPRM1"	"4988"	"manual_353"	"NCT02181231;NCT02263248;NCT02176291;NCT04116528;NCT01407575;NCT01071538;NCT00863291;NCT03646058"
"3444"	"24342"	"162"	"Depressive Disorder"	"D003866"	"852"	"desvenlafaxine"	"DB06700"	"1566"	"SLC6A3"	"6531"	"manual_353"	"NCT04476030;NCT01527786;NCT01803711"
"3445"	"38845"	"162"	"Depressive Disorder"	"D003866"	"214"	"duloxetine"	"DB00476"	"3104"	"SLC6A2"	"6530"	"manual_353"	"NCT03068247;NCT01145755;NCT00672620;NCT01288079;NCT00811252;NCT01140906;NCT00849901;NCT00849693;NCT00599911;NCT00489775;NCT00635219;NCT00351910;NCT00529789;NCT00321490;NCT00042562;NCT00042575;NCT00331799;NCT00105989;NCT01564862;NCT01153009;NCT01360866;NCT00062673;NCT04476030;NCT02232555;NCT00489073;NCT00366652;NCT00191685;NCT00073411;NCT01309945;NCT01369095;NCT03852160;NCT02443194;NCT05814640;NCT04111627;NCT03038867;NCT01223001;NCT07649291;NCT02374567"
"3446"	"46352"	"162"	"Depressive Disorder"	"D003866"	"677"	"quetiapine"	"DB01224"	"3979"	""	"1816"	"manual_353"	"NCT02720198;NCT00388973;NCT00351910;NCT05603104;NCT04521478;NCT00174603;NCT00953108;NCT00681668;NCT00782405;NCT00751504;NCT05973786;NCT00771134;NCT02374567;NCT00232414;NCT00879307"
"3447"	"4201"	"2"	"Prostatic Neoplasms"	"D011471"	"617"	"pioglitazone"	"DB01132"	"166"	"PPARA"	"5465"	"manual_353"	"NCT00427999"
"3448"	"10041"	"162"	"Depressive Disorder"	"D003866"	"506"	"pindolol"	"DB00960"	"968"	"HTR1B"	"3351"	"manual_353"	"NCT00931775"
"3449"	"4149"	"2"	"Prostatic Neoplasms"	"D011471"	"121"	"indomethacin"	"DB00328"	"166"	"PPARA"	"5465"	"manual_353"	"NCT02935205;NCT02849990"
"3450"	"20860"	"191"	"Bipolar Disorder"	"D001714"	"229"	"haloperidol"	"DB00502"	"1478"	"GRIN2B"	"2904"	"manual_353"	"NCT00129220;NCT00097266;NCT05803642"
"3451"	"587"	"94"	"Heart Failure"	"D006333"	"896"	"mirabegron"	"DB08893"	"17"	"ADRB1"	"153"	"manual_353"	"NCT01876433;NCT02775539;NCT02599480;NCT03926754"
"3452"	"31281"	"191"	"Bipolar Disorder"	"D001714"	"535"	"gabapentin"	"DB00996"	"2336"	"GRIN3A"	"116443"	"manual_353"	"NCT03334721;NCT05064319;NCT03220776"
"3453"	"31775"	"112"	"Seizures"	"D012640"	"760"	"Nitrazepam"	"DB01595"	"2400"	"SCN1A"	"6323"	"manual_353"	"NCT00004758"
"3454"	"19587"	"162"	"Depressive Disorder"	"D003866"	"677"	"quetiapine"	"DB01224"	"1407"	"DRD4"	"1815"	"manual_353"	"NCT02720198;NCT00388973;NCT00351910;NCT05603104;NCT04521478;NCT00174603;NCT00953108;NCT00681668;NCT00782405;NCT00751504;NCT05973786;NCT00771134;NCT02374567;NCT00232414;NCT00879307"
"3455"	"20888"	"191"	"Bipolar Disorder"	"D001714"	"535"	"gabapentin"	"DB00996"	"1478"	"GRIN2B"	"2904"	"manual_353"	"NCT03334721;NCT05064319;NCT03220776"
"3456"	"33883"	"113"	"Status Epilepticus"	"D013226"	"578"	"clonazepam"	"DB01068"	"2538"	"GABRA1"	"2554"	"manual_353"	"NCT01870024;NCT02134366"
"3457"	"733"	"191"	"Bipolar Disorder"	"D001714"	"85"	"isradipine"	"DB00270"	"23"	"CACNA1C"	"775"	"manual_353"	"NCT01784666"
"3458"	"24580"	"162"	"Depressive Disorder"	"D003866"	"63"	"Temazepam"	"DB00231"	"1600"	"GABRB3"	"2562"	"manual_353"	"NCT02374567"
"3459"	"20775"	"2"	"Prostatic Neoplasms"	"D011471"	"1027"	"doxercalciferol"	"DB06410"	"1471"	"VDR"	"7421"	"manual_353"	"NCT00022412"
"3460"	"17793"	"162"	"Depressive Disorder"	"D003866"	"813"	"cariprazine"	"DB06016"	"1405"	"DRD3"	"1814"	"manual_353"	"NCT01838876;NCT01469377;NCT03738215;NCT03739203;NCT01715805;NCT00852202;NCT01396447;NCT02670551;NCT04777357;NCT02670538;NCT03573297"
"3461"	"657"	"94"	"Heart Failure"	"D006333"	"1052"	"indacaterol"	"DB05039"	"17"	"ADRB1"	"153"	"manual_353"	"NCT02598505"
"3462"	"2482"	"6"	"Breast Neoplasms"	"D001943"	"900"	"ponatinib"	"DB08901"	"75"	"FGFR1"	"2260"	"manual_353"	"NCT04591431"
"3463"	"40511"	"296"	"Coronary Artery Disease"	"D003324"	"272"	"enalapril"	"DB00584"	"3330"	"ACE"	"1636"	"manual_353"	"NCT00000516;NCT04912167"
"3464"	"46269"	"162"	"Depressive Disorder"	"D003866"	"124"	"olanzapine"	"DB00334"	"3979"	""	"1816"	"manual_353"	"NCT00035321;NCT00056472;NCT01282632;NCT00568672;NCT01687478;NCT00273624;NCT00490971;NCT05814640;NCT00510146;NCT02374567;NCT00259272;NCT00618748"
"3465"	"20005"	"112"	"Seizures"	"D012640"	"322"	"verapamil"	"DB00661"	"1430"	"KCNJ11"	"3767"	"manual_353"	"NCT01607073"
"3466"	"148"	"94"	"Heart Failure"	"D006333"	"35"	"esmolol"	"DB00187"	"17"	"ADRB1"	"153"	"manual_353"	"NCT06522594"
"3467"	"17435"	"168"	"Arrhythmias, Cardiac"	"D001145"	"619"	"carvedilol"	"DB01136"	"1392"	"KCNH2"	"3757"	"manual_353"	"NCT00313157"
"3468"	"19449"	"162"	"Depressive Disorder"	"D003866"	"124"	"olanzapine"	"DB00334"	"1407"	"DRD4"	"1815"	"manual_353"	"NCT00035321;NCT00056472;NCT01282632;NCT00568672;NCT01687478;NCT00273624;NCT00490971;NCT05814640;NCT00510146;NCT02374567;NCT00259272;NCT00618748"
"3469"	"1597"	"296"	"Coronary Artery Disease"	"D003324"	"400"	"estradiol"	"DB00783"	"72"	"ESR1"	"2099"	"manual_353"	"NCT00000559"
"3470"	"43141"	"162"	"Depressive Disorder"	"D003866"	"124"	"olanzapine"	"DB00334"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT00035321;NCT00056472;NCT01282632;NCT00568672;NCT01687478;NCT00273624;NCT00490971;NCT05814640;NCT00510146;NCT02374567;NCT00259272;NCT00618748"
"3471"	"19428"	"162"	"Depressive Disorder"	"D003866"	"74"	"ziprasidone"	"DB00246"	"1407"	"DRD4"	"1815"	"manual_353"	"NCT00555997;NCT00633399;NCT00340379;NCT00421954;NCT00483548;NCT02374567"
"3472"	"22029"	"191"	"Bipolar Disorder"	"D001714"	"233"	"dextromethorphan"	"DB00514"	"1529"	"CHRNA7"	"1139"	"manual_353"	"NCT03039842"
"3473"	"10156"	"162"	"Depressive Disorder"	"D003866"	"1225"	"pipamperone"	"DB09286"	"968"	"HTR1B"	"3351"	"manual_353"	"NCT01312922;NCT02374567"
"3474"	"28541"	"93"	"Hypertension"	"D006973"	"1184"	"candesartan"	"DB13919"	"2124"	"AGTR1"	"185"	"manual_353"	"NCT03640312;NCT00150631;NCT00644475;NCT00282178;NCT01984164;NCT00605072;NCT00775840;NCT02646982"
"3475"	"33054"	"162"	"Depressive Disorder"	"D003866"	"376"	"scopolamine"	"DB00747"	"2486"	"CHRNA4"	"1137"	"manual_353"	"NCT00369915;NCT01312844;NCT04211961"
"3476"	"39050"	"162"	"Depressive Disorder"	"D003866"	"852"	"desvenlafaxine"	"DB06700"	"3104"	"SLC6A2"	"6530"	"manual_353"	"NCT04476030;NCT01527786;NCT01803711"
"3477"	"43176"	"162"	"Depressive Disorder"	"D003866"	"259"	"lamotrigine"	"DB00555"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT00652171;NCT01042496;NCT00074776;NCT00274677;NCT00224510;NCT00056277;NCT00063362;NCT00475137;NCT02374567"
"3478"	"43393"	"2"	"Prostatic Neoplasms"	"D011471"	"554"	"ketoconazole"	"DB01026"	"3692"	"CYP19A1"	"1588"	"manual_353"	"NCT00536991;NCT02560051;NCT00447473;NCT00030654;NCT00460031;NCT00002855;NCT00014352;NCT00003084;NCT00006371;NCT00024167;NCT00953576;NCT02494713;NCT01036594;NCT00895310;NCT00859781;NCT00309894;NCT00002760;NCT00027859;NCT00019695;NCT00586898"
"3479"	"10108"	"162"	"Depressive Disorder"	"D003866"	"922"	"vortioxetine"	"DB09068"	"968"	"HTR1B"	"3351"	"manual_353"	"NCT05104918;NCT02389816;NCT00672958;NCT00672620;NCT01355081;NCT00707980;NCT00735709;NCT03855865;NCT01179516;NCT01153009;NCT01255787;NCT03053362;NCT01163266;NCT03108625;NCT02871297;NCT01152996;NCT04498897;NCT05014919;NCT01364649;NCT02845349;NCT01491035;NCT03485274;NCT05814640;NCT03598868"
"3480"	"46258"	"162"	"Depressive Disorder"	"D003866"	"74"	"ziprasidone"	"DB00246"	"3979"	""	"1816"	"manual_353"	"NCT00555997;NCT00633399;NCT00340379;NCT00421954;NCT00483548;NCT02374567"
"3481"	"389"	"94"	"Heart Failure"	"D006333"	"539"	"albuterol"	"DB01001"	"17"	"ADRB1"	"153"	"manual_353"	"NCT01375361;NCT02885636"
"3482"	"43238"	"162"	"Depressive Disorder"	"D003866"	"686"	"aripiprazole"	"DB01238"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT01123707;NCT01111565;NCT01111552;NCT01111539;NCT01655706;NCT01386086;NCT00556140;NCT00276978;NCT00080314;NCT05814640;NCT02374567;NCT00440713;NCT00094432"
"3483"	"9611"	"2"	"Prostatic Neoplasms"	"D011471"	"905"	"dabrafenib"	"DB08912"	"846"	"BRAF"	"673"	"manual_353"	"NCT02465060"
"3484"	"45844"	"112"	"Seizures"	"D012640"	"1091"	"propofol"	"DB00818"	"3932"	"SCN2A"	"6326"	"manual_353"	"NCT00265616"
"3485"	"46276"	"162"	"Depressive Disorder"	"D003866"	"146"	"mirtazapine"	"DB00370"	"3979"	""	"1816"	"manual_353"	"NCT06309472;NCT02646449;NCT02185131;NCT03852160;NCT00782405;NCT00080158;NCT00322309;NCT00249444;NCT02650544;NCT02374567"
"3486"	"781"	"168"	"Arrhythmias, Cardiac"	"D001145"	"180"	"spironolactone"	"DB00421"	"23"	"CACNA1C"	"775"	"manual_353"	"NCT02764619;NCT00141778"
"3487"	"37201"	"162"	"Depressive Disorder"	"D003866"	"560"	"selegiline"	"DB01037"	"2950"	"MAOA"	"4128"	"manual_353"	"NCT01912391"
"3488"	"16043"	"162"	"Depressive Disorder"	"D003866"	"350"	"naltrexone"	"DB00704"	"1281"	"OPRK1"	"4986"	"manual_353"	"NCT01874951;NCT00338962"
"3489"	"2347"	"6"	"Breast Neoplasms"	"D001943"	"165"	"sorafenib"	"DB00398"	"75"	"FGFR1"	"2260"	"manual_353"	"NCT05594095;NCT01194869;NCT00493636;NCT00525161;NCT00634634;NCT00632541;NCT00825734"
"3490"	"1384"	"81"	"Atherosclerosis"	"D050197"	"163"	"progesterone"	"DB00396"	"72"	"ESR1"	"2099"	"manual_353"	"NCT00005108;NCT03018366"
"3491"	"20006"	"115"	"Epilepsy"	"D004827"	"322"	"verapamil"	"DB00661"	"1430"	"KCNJ11"	"3767"	"manual_353"	"NCT01607073"
"3492"	"1572"	"296"	"Coronary Artery Disease"	"D003324"	"333"	"tamoxifen"	"DB00675"	"72"	"ESR1"	"2099"	"manual_353"	"NCT00000529"
"3493"	"41276"	"2"	"Prostatic Neoplasms"	"D011471"	"241"	"cyclophosphamide"	"DB00531"	"3383"	"CYP3A5"	"1577"	"manual_353"	"NCT00176605;NCT01420965;NCT06236139;NCT00005960;NCT01496131;NCT00753220;NCT01696877;NCT01093183;NCT03514836;NCT07523529"
"3494"	"1246"	"6"	"Breast Neoplasms"	"D001943"	"809"	"vandetanib"	"DB05294"	"69"	"KDR"	"3791"	"manual_353"	"NCT00481845;NCT01934335;NCT02299999;NCT02530411"
"3495"	"176"	"94"	"Heart Failure"	"D006333"	"82"	"metoprolol"	"DB00264"	"17"	"ADRB1"	"153"	"manual_353"	"NCT01434134;NCT00829296"
"3496"	"2428"	"6"	"Breast Neoplasms"	"D001943"	"843"	"pazopanib"	"DB06589"	"75"	"FGFR1"	"2260"	"manual_353"	"NCT01466972;NCT00558103;NCT01392352"
"3497"	"20808"	"2"	"Prostatic Neoplasms"	"D011471"	"1081"	"paricalcitol"	"DB00910"	"1471"	"VDR"	"7421"	"manual_353"	"NCT00634582"
"3498"	"41040"	"162"	"Depressive Disorder"	"D003866"	"617"	"pioglitazone"	"DB01132"	"3354"	"MAOB"	"4129"	"manual_353"	"NCT00671515"
"3499"	"26187"	"93"	"Hypertension"	"D006973"	"1134"	"L-Arginine"	"DB00125"	"1939"	"NOS2"	"4843"	"manual_353"	"NCT00137124;NCT01482247;NCT00974714;NCT00571766;NCT01142219;NCT02838030;NCT00157521"
"3500"	"31278"	"191"	"Bipolar Disorder"	"D001714"	"498"	"felbamate"	"DB00949"	"2336"	"GRIN3A"	"116443"	"manual_353"	"NCT00034229"
"3501"	"42890"	"191"	"Bipolar Disorder"	"D001714"	"322"	"verapamil"	"DB00661"	"3667"	"CACNB2"	"783"	"manual_353"	"NCT00518947"
"3502"	"27278"	"94"	"Heart Failure"	"D006333"	"896"	"mirabegron"	"DB08893"	"1945"	"ADRB3"	"155"	"manual_353"	"NCT01876433;NCT02775539;NCT02599480;NCT03926754"
"3503"	"30043"	"162"	"Depressive Disorder"	"D003866"	"1225"	"pipamperone"	"DB09286"	"2206"	"HTR1D"	"3352"	"manual_353"	"NCT01312922;NCT02374567"
"3504"	"44218"	"191"	"Bipolar Disorder"	"D001714"	"535"	"gabapentin"	"DB00996"	"3805"	""	"2903"	"manual_353"	"NCT03334721;NCT05064319;NCT03220776"
"3505"	"20924"	"162"	"Depressive Disorder"	"D003866"	"1018"	"Dehydroepiandrosterone"	"DB01708"	"1478"	"GRIN2B"	"2904"	"manual_353"	"NCT00001487"
"3506"	"6061"	"162"	"Depressive Disorder"	"D003866"	"415"	"pentoxifylline"	"DB00806"	"279"	"PDE4D"	"5144"	"manual_353"	"NCT01625845;NCT05324735"
"3507"	"36088"	"112"	"Seizures"	"D012640"	"322"	"verapamil"	"DB00661"	"2795"	"CACNA1D"	"776"	"manual_353"	"NCT01607073"
"3508"	"4587"	"6"	"Breast Neoplasms"	"D001943"	"846"	"bosutinib"	"DB06616"	"208"	"ABL1"	"25"	"manual_353"	"NCT00880009;NCT00793546;NCT00959946"
"3509"	"16069"	"162"	"Depressive Disorder"	"D003866"	"484"	"Buprenorphine"	"DB00921"	"1281"	"OPRK1"	"4986"	"manual_353"	"NCT02181231;NCT02263248;NCT02176291;NCT04116528;NCT01407575;NCT01071538;NCT00863291;NCT03646058"
"3510"	"20882"	"191"	"Bipolar Disorder"	"D001714"	"498"	"felbamate"	"DB00949"	"1478"	"GRIN2B"	"2904"	"manual_353"	"NCT00034229"
"3511"	"38645"	"162"	"Depressive Disorder"	"D003866"	"922"	"vortioxetine"	"DB09068"	"3056"	"HTR7"	"3363"	"manual_353"	"NCT05104918;NCT02389816;NCT00672958;NCT00672620;NCT01355081;NCT00707980;NCT00735709;NCT03855865;NCT01179516;NCT01153009;NCT01255787;NCT03053362;NCT01163266;NCT03108625;NCT02871297;NCT01152996;NCT04498897;NCT05014919;NCT01364649;NCT02845349;NCT01491035;NCT03485274;NCT05814640;NCT03598868"
"3512"	"19663"	"162"	"Depressive Disorder"	"D003866"	"1225"	"pipamperone"	"DB09286"	"1407"	"DRD4"	"1815"	"manual_353"	"NCT01312922;NCT02374567"
"3513"	"38079"	"162"	"Depressive Disorder"	"D003866"	"63"	"Temazepam"	"DB00231"	"3044"	"GABRA6"	"2559"	"manual_353"	"NCT02374567"
"3514"	"43228"	"162"	"Depressive Disorder"	"D003866"	"677"	"quetiapine"	"DB01224"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT02720198;NCT00388973;NCT00351910;NCT05603104;NCT04521478;NCT00174603;NCT00953108;NCT00681668;NCT00782405;NCT00751504;NCT05973786;NCT00771134;NCT02374567;NCT00232414;NCT00879307"
"3515"	"20886"	"162"	"Depressive Disorder"	"D003866"	"535"	"gabapentin"	"DB00996"	"1478"	"GRIN2B"	"2904"	"manual_353"	"NCT02374567;NCT00654953"
"3516"	"43434"	"2"	"Prostatic Neoplasms"	"D011471"	"1036"	"exemestane"	"DB00990"	"3692"	"CYP19A1"	"1588"	"manual_353"	"NCT00031889;NCT06630325"
"3517"	"1617"	"90"	"Myocardial Infarction"	"D009203"	"435"	"dobutamine"	"DB00841"	"72"	"ESR1"	"2099"	"manual_353"	"NCT05350592;NCT00093301"
"3518"	"548"	"94"	"Heart Failure"	"D006333"	"790"	"nebivolol"	"DB04861"	"17"	"ADRB1"	"153"	"manual_353"	"NCT01648634;NCT00829296"
"3519"	"38640"	"162"	"Depressive Disorder"	"D003866"	"876"	"lurasidone"	"DB08815"	"3056"	"HTR7"	"3363"	"manual_353"	"NCT01423253;NCT01421134;NCT00868699;NCT00868959;NCT01284517;NCT02046369"
"3520"	"40999"	"162"	"Depressive Disorder"	"D003866"	"380"	"tranylcypromine"	"DB00752"	"3354"	"MAOB"	"4129"	"manual_353"	"NCT02374567"
"3521"	"25038"	"191"	"Bipolar Disorder"	"D001714"	"86"	"topiramate"	"DB00273"	"1646"	"GRIA2"	"2891"	"manual_353"	"NCT00037674;NCT00035230;NCT00240721;NCT00035802;NCT00237289"
"3522"	"44856"	"90"	"Myocardial Infarction"	"D009203"	"180"	"spironolactone"	"DB00421"	"3887"	"NR3C2"	"4306"	"manual_353"	"NCT01059136;NCT03048825"
"3523"	"43138"	"162"	"Depressive Disorder"	"D003866"	"74"	"ziprasidone"	"DB00246"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT00555997;NCT00633399;NCT00340379;NCT00421954;NCT00483548;NCT02374567"
"3524"	"7100"	"1"	"Endometriosis"	"D004715"	"430"	"mifepristone"	"DB00834"	"349"	"PGR"	"5241"	"manual_353"	"NCT02271958"
"3525"	"44264"	"162"	"Depressive Disorder"	"D003866"	"1018"	"Dehydroepiandrosterone"	"DB01708"	"3805"	""	"2903"	"manual_353"	"NCT00001487"
"3526"	"4687"	"6"	"Breast Neoplasms"	"D001943"	"846"	"bosutinib"	"DB06616"	"212"	"SRC"	"6714"	"manual_353"	"NCT00880009;NCT00793546;NCT00959946"
"3527"	"33062"	"162"	"Depressive Disorder"	"D003866"	"400"	"estradiol"	"DB00783"	"2486"	"CHRNA4"	"1137"	"manual_353"	"NCT00001481;NCT01126801;NCT01308814;NCT03689543"
"3528"	"43155"	"162"	"Depressive Disorder"	"D003866"	"146"	"mirtazapine"	"DB00370"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT06309472;NCT02646449;NCT02185131;NCT03852160;NCT00782405;NCT00080158;NCT00322309;NCT00249444;NCT02650544;NCT02374567"
"3529"	"40387"	"296"	"Coronary Artery Disease"	"D003324"	"29"	"ramipril"	"DB00178"	"3330"	"ACE"	"1636"	"manual_353"	"NCT00268619;NCT00005928;NCT03715998;NCT02924727"
"3530"	"40573"	"296"	"Coronary Artery Disease"	"D003324"	"360"	"lisinopril"	"DB00722"	"3330"	"ACE"	"1636"	"manual_353"	"NCT00000542;NCT01901549"
"3531"	"740"	"168"	"Arrhythmias, Cardiac"	"D001145"	"129"	"diltiazem"	"DB00343"	"23"	"CACNA1C"	"775"	"manual_353"	"NCT00000556;NCT00313157"
"3532"	"31863"	"168"	"Arrhythmias, Cardiac"	"D001145"	"71"	"ranolazine"	"DB00243"	"2401"	"SCN5A"	"6331"	"manual_353"	"NCT00998218;NCT01534962;NCT01887353;NCT01522651;NCT01349491;NCT01215253;NCT02360397;NCT01728025;NCT01648205"
"3533"	"44216"	"162"	"Depressive Disorder"	"D003866"	"535"	"gabapentin"	"DB00996"	"3805"	""	"2903"	"manual_353"	"NCT02374567;NCT00654953"
"3534"	"37174"	"162"	"Depressive Disorder"	"D003866"	"380"	"tranylcypromine"	"DB00752"	"2950"	"MAOA"	"4128"	"manual_353"	"NCT02374567"
"3535"	"4567"	"6"	"Breast Neoplasms"	"D001943"	"700"	"dasatinib"	"DB01254"	"208"	"ABL1"	"25"	"manual_353"	"NCT02720185;NCT06355037;NCT00817531;NCT01410708;NCT00780676;NCT01471106;NCT00903006;NCT00546104;NCT00410813;NCT00371345;NCT00924352;NCT00371254;NCT00566618;NCT01306942;NCT00754325;NCT00696072;NCT05198843;NCT02465060"
"3536"	"17343"	"168"	"Arrhythmias, Cardiac"	"D001145"	"204"	"imipramine"	"DB00458"	"1392"	"KCNH2"	"3757"	"manual_353"	"NCT00000504;NCT00000518;NCT00000464"
"3537"	"45768"	"113"	"Status Epilepticus"	"D013226"	"109"	"Valproic Acid"	"DB00313"	"3932"	"SCN2A"	"6326"	"manual_353"	"NCT01960075"
"3538"	"44210"	"191"	"Bipolar Disorder"	"D001714"	"498"	"felbamate"	"DB00949"	"3805"	""	"2903"	"manual_353"	"NCT00034229"
"3539"	"3632"	"6"	"Breast Neoplasms"	"D001943"	"964"	"venetoclax"	"DB11581"	"119"	"BCL2"	"596"	"manual_353"	"NCT04298918;NCT03584009"
"3540"	"15597"	"191"	"Bipolar Disorder"	"D001714"	"109"	"Valproic Acid"	"DB00313"	"1219"	"PPARD"	"5467"	"manual_353"	"NCT01674010;NCT02456454"
"3541"	"2536"	"6"	"Breast Neoplasms"	"D001943"	"927"	"nintedanib"	"DB09079"	"75"	"FGFR1"	"2260"	"manual_353"	"NCT01658462"
"3542"	"16150"	"191"	"Bipolar Disorder"	"D001714"	"535"	"gabapentin"	"DB00996"	"1282"	"GRIN1"	"2902"	"manual_353"	"NCT03334721;NCT05064319;NCT03220776"
"3543"	"43264"	"162"	"Depressive Disorder"	"D003866"	"1061"	"memantine"	"DB01043"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT01876823;NCT02374567"
"3544"	"20987"	"6"	"Breast Neoplasms"	"D001943"	"308"	"pemetrexed"	"DB00642"	"1495"	"DHFR"	"1719"	"manual_353"	"NCT00063570;NCT00106002;NCT00034489;NCT00190671;NCT00325234;NCT00191347;NCT00149214;NCT00102219;NCT00065533;NCT00072865;NCT06462092;NCT03267316;NCT06630325"
"3545"	"43246"	"162"	"Depressive Disorder"	"D003866"	"922"	"vortioxetine"	"DB09068"	"3672"	"HTR3A"	"3359"	"manual_353"	"NCT05104918;NCT02389816;NCT00672958;NCT00672620;NCT01355081;NCT00707980;NCT00735709;NCT03855865;NCT01179516;NCT01153009;NCT01255787;NCT03053362;NCT01163266;NCT03108625;NCT02871297;NCT01152996;NCT04498897;NCT05014919;NCT01364649;NCT02845349;NCT01491035;NCT03485274;NCT05814640;NCT03598868"
"3546"	"20950"	"191"	"Bipolar Disorder"	"D001714"	"1244"	"taurine"	"DB01956"	"1478"	"GRIN2B"	"2904"	"manual_353"	"NCT00217165"
"3547"	"1226"	"6"	"Breast Neoplasms"	"D001943"	"165"	"sorafenib"	"DB00398"	"69"	"KDR"	"3791"	"manual_353"	"NCT05594095;NCT01194869;NCT00493636;NCT00525161;NCT00634634;NCT00632541;NCT00825734"
"3548"	"17514"	"168"	"Arrhythmias, Cardiac"	"D001145"	"999"	"betrixaban"	"DB12364"	"1392"	"KCNH2"	"3757"	"manual_353"	"NCT00742859"
"3549"	"31685"	"113"	"Status Epilepticus"	"D013226"	"109"	"Valproic Acid"	"DB00313"	"2400"	"SCN1A"	"6323"	"manual_353"	"NCT01960075"
"3550"	"31304"	"191"	"Bipolar Disorder"	"D001714"	"1061"	"memantine"	"DB01043"	"2336"	"GRIN3A"	"116443"	"manual_353"	"NCT03039842;NCT02630888;NCT03043001;NCT01188148"
"3551"	"3579"	"6"	"Breast Neoplasms"	"D001943"	"887"	"Eribulin"	"DB08871"	"119"	"BCL2"	"596"	"manual_353"	"NCT01498588;NCT02623972;NCT02061085;NCT06268652;NCT02396433;NCT06449222;NCT07173751;NCT05810870;NCT02681523;NCT01427933;NCT06519370;NCT06382142;NCT06279364;NCT06202313;NCT07255612;NCT04913571;NCT04745975;NCT04464174;NCT01827787;NCT05104866;NCT04681911;NCT04303741;NCT03795012;NCT03734029;NCT03264547;NCT03222856;NCT02574455;NCT02215876;NCT01669252;NCT01593020;NCT06387628;NCT01912963;NCT05402722;NCT02915744;NCT01705691;NCT02555657;NCT03786094;NCT03202316;NCT06102824;NCT05570253;NCT06731153;NCT07007559;NCT06308939;NCT06081959;NCT01596751;NCT05063786;NCT04826016;NCT03637868;NCT03901339;NCT01941407;NCT02723877;NCT02344472;NCT02299999;NCT02263495;NCT01401959;NCT06343948;NCT04986579;NCT01527487;NCT01388647;NCT05458674;NCT06435429;NCT06539559;NCT07461454;NCT06942234;NCT02514681;NCT01554371;NCT02035813;NCT03032614;NCT05824975"
"3552"	"4673"	"6"	"Breast Neoplasms"	"D001943"	"700"	"dasatinib"	"DB01254"	"212"	"SRC"	"6714"	"manual_353"	"NCT02720185;NCT06355037;NCT00817531;NCT01410708;NCT00780676;NCT01471106;NCT00903006;NCT00546104;NCT00410813;NCT00371345;NCT00924352;NCT00371254;NCT00566618;NCT01306942;NCT00754325;NCT00696072;NCT05198843;NCT02465060"
"3553"	"1266"	"6"	"Breast Neoplasms"	"D001943"	"890"	"cabozantinib"	"DB08875"	"69"	"KDR"	"3791"	"manual_353"	"NCT03316586;NCT01738438;NCT01441947;NCT02260531;NCT00940225"
"3554"	"27225"	"94"	"Heart Failure"	"D006333"	"539"	"albuterol"	"DB01001"	"1945"	"ADRB3"	"155"	"manual_353"	"NCT01375361;NCT02885636"
"3555"	"28320"	"94"	"Heart Failure"	"D006333"	"458"	"conivaptan"	"DB00872"	"2101"	"AVPR2"	"554"	"manual_353"	"NCT00057356;NCT00843986"
"3556"	"36272"	"113"	"Status Epilepticus"	"D013226"	"109"	"Valproic Acid"	"DB00313"	"2822"	"SCN8A"	"6334"	"manual_353"	"NCT01960075"
"3557"	"7058"	"1"	"Endometriosis"	"D004715"	"144"	"levonorgestrel"	"DB00367"	"349"	"PGR"	"5241"	"manual_353"	"NCT02203331;NCT02599077"
"3558"	"22464"	"90"	"Myocardial Infarction"	"D009203"	"1001"	"bivalirudin"	"DB00006"	"1543"	"F2"	"2147"	"manual_353"	"NCT01555658;NCT00433966;NCT02897037;NCT02565147;NCT01087723;NCT02448550;NCT06080074"
"3559"	"750"	"168"	"Arrhythmias, Cardiac"	"D001145"	"152"	"amlodipine"	"DB00381"	"23"	"CACNA1C"	"775"	"manual_353"	"NCT02408172"
"3560"	"20859"	"162"	"Depressive Disorder"	"D003866"	"229"	"haloperidol"	"DB00502"	"1478"	"GRIN2B"	"2904"	"manual_353"	"NCT00340379;NCT02374567"
"3561"	"33038"	"162"	"Depressive Disorder"	"D003866"	"320"	"mecamylamine"	"DB00657"	"2486"	"CHRNA4"	"1137"	"manual_353"	"NCT00593879;NCT00563797"
"3562"	"809"	"116"	"Atrial Fibrillation"	"D001281"	"316"	"Magnesium Sulfate"	"DB00653"	"23"	"CACNA1C"	"775"	"manual_353"	"NCT05669417"
